ID	TITLE	COMMENT	RATING	SENTIMEN
2507	Bagian bayar kartu kredit pakai konfirmasi	Pembuat app, pada bagian terakhir pembayaran kartu kredit, tolong di pasang konfirmasi donk, kemarin aku mau bayar kartu kredit 743,690 tapi terbayar 7,436,903 dan tidak ada konfirmasi, app ini langsung kirim, seharusnya di tampilkan semua dulu, di tanya bener apa nggak semuanya, kalau benas di bawah ada tombol BAYAR, kalau salah ketik ada tombol BATAL, tolong di perbaiki ya	1	Negative
2508	Butuh banyak improvement	"Ini aplikasi dari dulu sampe sekarang perbaikannya minor bgt, masih buggy sering bgt bilangnya gagal tapi sebenernya transaksi udah jalan, atau udah transaksi tapi laporannya gak ada di kotak masuk. Heran deh bca mobile banking aja lancar kok masa mandiri gak bisa :(

Sekarang update yg ini malah jadi gak bisa digunain sama sekali."	1	Negative
2511	UPDATE ASAP !!!!	Udah delete trus ulang install, tetep aja ngak bisa di iPhone6.	1	Negative
2512	Needs update	Please update for ios8	1	Neutral
2513	hang terus	"cuman bisa dipake sekali setelah install baru, pemakaian kedua hang dan seterusnya..
mohon perbaiki secepatnya...thx"	1	Negative
2514	LAMA!!!	Update dong!!! Gmn nih team it mandiri!	1	Negative
2515	Aplikasi ini ditelantarkan oleh Bank Mandiri	"Banyak orang berkicau bahwa app ini perlu update katena eror sejak install iOS8...namun tidak digubris oleh admin.
Saya berkesimpulan bahwa aplikasi ini ditelantarkan dan sangat jelas bahwa selama belum ada update baru, aplikasi ini hanya sampah. Tidak dapat diandalkan untuk cek rekening, apalagi transfer. (Klo untuk urusan transfer, butuh aplikasi yang stabil)

Sangat disayangkan Bank Mandiri kurang sigap menanggapi iOS baru."	1	Negative
2516	Update buat ios 8 dong	Abis di delete, install ulang. Eh besok begitu lagi, masa harus begitu tiap kali transaksi	1	Negative
2518	bugs on ios 8.0.2	sdh re-install, transaksi pertama bisa, tp transaksi selanjutx sdh tidak bisa..please update this app..	2	Negative
2519	Did that, still not working	I delete n reinstall the app, it worked one time then it hang again! Pls update the app!!	1	Negative
2520	Delete and re-install	Thank you merapi42a. Followed your instruction. It works! So guys, it needs to delete and re-install	4	Positive
2521	Good app	Cukup puas dengan pelayanan m banking Mandiri walaupun tidak tampil penuh di layar iPhone 5, cukup membantu saya dlm bertransaksi beli pulsa, byr listrik, byr tlp, transfer, dll.	4	Positive
2522	Delete the apps, re-install, works fine now	For iOS 8, delete the apps and re-install. It will work okay after that.	4	Positive
2523	Tidak jalan di iOS 8	Payah tidak jalan di iOS 8!! Masak bank segede Mandiri gak cepet update Appnya	1	Negative
2524	Developer tolong lebih sigap	Tolong segera di update agar kompatibel dengan ios8!	1	Neutral
2525	Kapan di UPDATE…	Ayo dunk applikasi mandiri mobile nya cepetan di kasi update nya, pada error smua....	1	Negative
2526	ios 8 is home, update please...	cak, gak iso di nggo iki cak. wes re install Ping telu... nyontal nyantol... update en yo mas. suwun	1	Negative
2527	SERING ERROR	Please di update yah, sering banget error ga bisa liat saldo ! Thanks	1	Negative
2528	Update applikasi iOS 8	Mohon perhatian nya, kami sebagai nasabah terganggu untuk bertransaksi secara mobile karena aplikasi tidak compatible dengan iOS 8	1	Negative
2530	Mr.	Update untuk ios8 kapan? Cek rek pun ga bisa	1	Negative
2532	Please update!!!	"I cannot use it with iOs 8.we need you to update as soon as posible.

Regards thank you,"	1	Negative
2533	Need update	Tidak kompatibel dengan ios8. Pls update!	1	Negative
2534	IOS 8	"mbak&#39;eeeee ra mlaku iki...."	3	Negative
2535	Error	Tolong update compatibility untuk IOS 8, saya tidak bisa transaksi lagi dengan aplikasi ini. Mungkin saatnya pindah k bank lain	1	Negative
2537	Transfer error	Tolong buruan diupdate ya buat ios 8... Error mau transfer	1	Negative
2538	Butuh update yang baru	Gak bisa dipake iOS 8	1	Negative
2540	Please Update	Tolong update version buat IOS 8	3	Neutral
2541	Gak kompatibel ma iOS 8	Tolong deh, masa tiap ada device baru ma iOS versi baru nih aplikasi rusak terus?! Pake otak dikit deh yang coding nya! Ini kan aplikasi banking, ngurusin duit, pake tanggung jawab dikit napa?!	1	Negative
2542	Ios 8	Di ios 8 tidak kompatibel	2	Negative
2545	Ios8	Tidak bisa dipakai di ios8 mohon perbaiki	1	Negative
2546	Please update the app for iOS8	Ayo dong developer mandiri mobile lebih sigap mengenai update2 terbaru dari iOS. Aplikasinya gk bisa digunakan di iOS8 nih	2	Negative
2547	iOS 8 Compability	Kaga bisa transfer di ios 8	1	Negative
2548	Eror di iOS 8	Di iOS 8 Eror APP Nya tolong di update trims	5	Neutral
2549	Butuh perbaikan	Satu satunya fitur yang bisa saya gunakan hanyalah mengecek jumlah uang di dalam rekening. Saya sudah mencoba beli pulsa dan bayar kartu kredit tapi selalu gagal dan auto logout terus. Mohon diperbaiki. Tks.	1	Negative
2550	masih sering crashed	masih sering crashed diupdate versi ini	1	Negative
2551	Mantap	Sudah bagus dan akhirnya support/optimized iphone 5 display..walaupun harus aktivasi ulang untuk menggunakannya,,mantap dan memudahkan transaksi	5	Positive
2552	Wasted	Gak bisa aktifasi di iOS 7	1	Negative
2553	Aplikasi Kereeen Di iPad Mini	Wiiiih Keren Aplikasinya gaa Kena Pulsa lagi klo Transaksi	5	Positive
2554	Update tampilan utk iPhone 5/5s	"Om, udah kelamaan ni, kapan mau di-update tampilannya utk iPhone 5/5s? Tampilannya kekecilan.. Syukur2 kalo bisa update sesuai iOS 7 skalian..can&#39;t hardly wait.. Update soon,pleaseee...!!!"	2	Negative
2555	iPhone 5!!	Support iPhone 5 screen ASAP!!!!	3	Neutral
2557	Update	Oi mandiri, seriuslah dikit kalau bikin layanan, mana komitmenmu?	1	Negative
2558	Update Aplikasi	"Saya pengguna aktif mandiri mobile. Tolong di update aplikasinya untuk iPhone 5 dan iOS 7 ya,biar lebih enak dipandang ;). Terimakasih."	5	Neutral
2559	Kurang lengkap	Aplikasi yg cukup banyak membantu, hanya saja menu pembayaran msh kurang lengkap. Kl update trs dilakukan, virtual account vendor didalam menu pembayaran dilengkapi, i will give u 5 stars!	3	Positive
2560	Perbaiki Tampilan!	"Sejak muncul ios 7, di iphone 5, tampilan aplikasi ini menjadi mengecil.. 
Saran saya segera atasi, jika tidak mungkin akan kalah saing dengan aplikasi perbankan lainya."	1	Negative
2561	Ios 6	Kapan support ios 6??	1	Neutral
2563	Bla bla bla	103 sementara transaksi tidak dapat diproses	1	Negative
2564	top	aplikasinya bagus,cuman untuk pembayaran internetnya kurang lengkap..semoga kedepan ada updetan biar lebih komplit seperti di web	5	Neutral
2565	Poor	Tolong di update ya ini app, gak bisa dipake	1	Negative
2573	gagal otp	"mengecewakan aplikasinya ga bisa di pakai untuk transaksi error &#34;gagal otp ... coba lagi dan coba lagi... &#34; cuma bisa di pakai buat cek saldo aja ..."	1	Negative
2574	Parah!!!	"Sudah saya coba aktivasi selama 2minggu tetap tidak bisa.
Tanya&#34; ke CS alasan selalu sama &#34;lagi maintainance&#34;
Overall = MENGECEWAKAN!"	1	Negative
2575	SMS OTP tidak terkirim	Interfacenya mantab, however sudah telpon ke call center dan mampir ke CS mandiri untuk setting di iphone 4 saya tetep saja tidak bisa/berhasil terima SMS OTP.	1	Negative
2577	Mantap deh mandiri...	Mantap deh mandiri...	5	Positive
2580	Ajib dah	Aplikasi yg lama ane tunggu...smkin mantab dgn mandiri	5	Positive
2581	nice app	app yg bagus. tp ada beberapa ui yg aneh (cth: tidak bisa back pada saat masuk transfer antar mandiri). terus transfer rtgs tidak berfungsi. dan online transfer blm ada. semoga bisa beres semua pada saat update selanjutnya	4	Positive
2582	Mantap	akhirnya mobile banking bank mandiri ada di apple store, dengan UI yang lebih bagus ketimbang BB, salut untuk mandiri, sangat membantu penggunanya	5	Positive
2583	Error electricity token.	"Please fix the bug..can&#39;t pay electricity token :("	1	Negative
2584	It doesnt work	"Pls update for iOs 9:(((( 
And fix the bugs"	1	Negative
2585	Old token bug ?	It doesnt work .. It says old token problem.	1	Negative
2586	New design	New design. Please.	3	Neutral
2587	Efek Upgrade	"Gimana sie ini.. Abis upgrade ke versi terbaru malah gak bs dpake aplikasinya. Tiap dibuka lgsung nutup aplikasinya. Padahal saya aktif pake m-banking...
Merepotkan saja..."	1	Negative
2588	Error M comerence	Untuk isi pulsa PLN error tolong di perbaiki sudah reinstall tetap ga bisa	3	Negative
2589	Everything work flawlessly	If you guys have some trouble, just reinstall it	5	Neutral
2590	Crash	"Tdk bisa di pkai, setelah update,, gak bisa masuk alias tdk bisa di gunakan,,
Update lagi please
ios 6.1.6
Thx"	1	Negative
2591	Crash !!!!!	Habis update langsung nutup tiap baru dibuka. Ngacooo !! :(	1	Negative
2592	Eror	Habis update malah eror, m commerce gak bisa dipakai??????????	1	Negative
2593	Update baru menyebalkan	Bca buat update terbaru sangat menyebalkan, tidak dapat di gunakan. Aplikasi update baru lagi. Cape hati lah	1	Negative
2594	Tidak stabil	"Setelah saya update ke versi terbaru, aplikasi tidak berjalan baik. Aplikasi langsung mental/tertutup saat digunakan.
Mohon update perbaikan masalah ini.
Saya jadi tidak bisa melakukan apa-apa dengan aplikasi ini.
Sangat menyebalkan."	1	Negative
2595	Bagus	"Sejak kapan bro.... ?
Ada iOS 9...?
Sekarang aja iOS 8.4
Jadi orang jangan ngawur....
BCA M-banking salut deh aplikasi yang bagus ^_^"	5	Negative
2597	Gini caranya aktivasi nomor ATM!	"Thanks untuk yg posting cara registrasi nomor kartu ATM! Repost: Caranya adalah pastikan Date/Time iPhone diset ke &#34;24 Hours&#34; (jangan pake AM/PM, ga akan berhasil!), yg kedua setel Messages ke &#34;Send as SMS&#34;. VOILA! Sekali kirim langsung bisa aktif tanpa ada lagi pesan menjengkelkan &#34;YOUR INTERNET IS DISCONNECTED&#34;!!! Cheers :)

Please inform this to your customer, BCA."	5	Positive
2598	Bagian bawah rada blur	Kurang bagus tampilan nya pak,,update dong tambahkan avatar di menu admin nya tq..	3	Negative
2599	yey it works on IOS 8.1.1	terimakasih yang telah memberikan langkah2 agar M-bca bisa dipakai kembali	5	Positive
2600	Setting ios 8	Kemaren ada masalah saat verifikasi, ini solusinya: setting/message/ send as sms ON kemudian setting date and time : 24 hours. Kemudian reinstall aplikasinya.	5	Neutral
2601	Registrasi gagal	Setelah upgrade ke ios 8, registrasi ke mbca selalu gagal dgn alasan koneksi terputus. Koneksinya padahal kenceng. Udah dicoba berkali2 dan halobca jg ga membantu byk. Harap segera di update	1	Negative
2602	IOS 8.1 masih ada yg gagal	Semua udah bagus,tetapi menu M admin hapus daftar transfer antar bank, aplikasi langsung close. Tolong perbaiki menu ini karna penting buat user	5	Positive
2604	berfungsi dengan baik	bca mobile sekarang sudah bisa jalan lagi di iOS 8. yay! terima kasih bca sudah memperbaiki app ini. sangat membantu sekali! ??	5	Positive
2606	IOS 8 tidak bisa….	IOS 8 tidak bisa pakai mBCA…. Update please….	3	Negative
2607	Blm support iOs 8.0.2	Setelah sms tdk ada kelanjutannya.	3	Negative
2608	registrasi gagal	gagal di ios 8.0.2	3	Negative
2609	M-BCA	M-Bcanya gak bisa di pakai	1	Negative
2610	No ios8 support,slow update	"Hello bca, mana update buat iOS 8 nya?

Sudah lebih dari 1 bulan sejak iOS 8 release, malah udah keluar 2x major fix, mana nih bca?"	1	Negative
2611	Iphone 6 tidak bisa aktivasi	Tidak bisa aktivasi di iphone 6, kembali input atm no terus,	1	Negative
2612	failed iOS 8	aplikasi ini maintenance nya ga diurusin ya? di iOS 8 kok ga bisa?	3	Negative
2613	Error di iOS 8	Install di iOS 7 lancar dan bagus, setelah upgrade ke iOS 8 gak bisa register ulang. Berhenti di pengisian no atm... Mohon di perbaiki	1	Negative
2615	Diupdate donk!!!!!!!!!	Diupdate donk!!!!!!!!! Gembel banget bank gede buat aplikasi murahan!!!	1	Negative
2616	doesnt work with iOS 8	ada lagi yang punya masalah ini? kemarin pake iOS 7 kok lancar ya, begitu update iOS 8 kok malah gabisa dipake. tolong diperbaiki	2	Negative
2617	Plain User Interface	Great app! Sangat mudah dipakai dan sekarang ke mana-mana bisa transaksi langsung dari HP, sekarang permasalahannya adalah, mungkin User Interfacenya bisa diupdate lagi, layout yang lebih fresh dan lebih clean, akan lebih menarik user lainnya untuk mencoba m-bca. Ditunggu update-an nya.	4	Positive
2618	Daftar M-Banking dulu	"Buat yg mau pakai aplikasi ini untuk memanfaatkan fasilitas m-banking, caranya daftar m-banking dulu via atm. Jangan lupa juga, kartu yg di pakai dari tiga operator besar aja yg di dukung kayaknya, telkomsel, indosat dan xl

Selamat mencoba"	5	Positive
2619	BCA payah!	Udah masukin berkali-kali nomor kartu atm, tetep koneksi terputus. Saya kira aplikasinya crush pas saya download, saya hapus dan saya download lagi, ternyata sama aja. Telepon costumer service malah nggak ngebantu, disuruh download di link yg disebutih? Hallo?! Bukannya sama aja ya? Dari apple mau dikasih link apapun, ya download segala tetek bengeknya ya di appstore! M-BCA Berak dikaleng aja dulu yg bener!	5	Negative
2620	app masih jelek	cuma bisa liat saldo sama mutasi rekening doang. M transfernya sering gagal. tolong diperbaiki lagi servicenya	1	Negative
2621	Awesome!	Aplikasi paling membantu nih transaksi ga pake pulsa lagi. Cepat dan mudah. Yg jelek2in paling cuma awam gaptek. ????????	5	Positive
2622	Update and fix bugs please!	"Awal - awal sih, normal it&#39;s ok lah.. Lah lama kelamaan.. Jadi gak bisa. Indikator ijonya gak bisa muncul mentok d warna biru. Kiranya team developer bca bisa memperbaiki bugs yg ada di iphone ini khususnya ios 7, jadi harap selalu update."	3	Negative
2623	sangat membantu	"pada awalnya memang mendapatkan kendala buat verifikasi, hingga akhirnya telp haloBCA trus diarahkan caranya dan berhasilnya, intinya jangan males, kalau memang gagal coba hubungin haloBCA ato dtg ke cabang BCA terdekat.. 

Minusnya tidak bs transaksi diatas jam 9 mlm, kalaupun kita coba tetap terakumulasi di hari esoknya, harapannya bisa transaksi 24jam jd kalo tengah mlm tidak hrs repot nyari atm.."	5	Negative
2624	Gak nyangka beneran jelek	"Hahaa... Baca review-nya sih banyak bilang jelek. Abis buka rekening, karena excited trus cobain... Lha, nggak nyangka ternyata beneran jelek. Verifikasi nggak pernah berhasil. Internet putus darimana? Mpe biji lengket juga gak bisa.

Update terakhir 8 July 2013. Berarti selama ini keluhan konsumen nggak dianggap donk? Masa sekelas BCA gak bisa hire iOS developer untuk upgrade ini app?!?

Itu lagi buat apa animasi splash screen-nya? Bikin lama start. Ukuran file app ini 6 MiB. Jangan-jangan cuma video splash screen itu aja udah 4 MiB.

Didalamnya ada Info BCA. Pas di-tap ternyata download app lain lagi. Kenapa nggak digabung aja?

Website KlikBCA-nya jelek bikin sakit mata, lhaa... app-nya juga jelek. Hire lah orang yang mengerti UI/UX. Anggarkan dana khusus untuk yang ginian."	1	Negative
2625	FIX IT	Selalu gagal registrasi bca mobile,koneksi internet terputus, tolong perbaiki,terll bnyk bugs! Thanks	1	Negative
2626	Berguna	"Jika gagal coba install ulang,delete aplikasinya,install ulang restart coba lagi,jika tidak berhasil juga, ya mau tidak mau pergi ke cabang bca terdekat..??

If you failed,try to reinstall the applications, reboot before you use it..
Hope this useful.."	4	Negative
2627	Bad	Sudah masukin no. Atm ribuan kali muncul notif koneksi terputus. Coba pake wifi nunggu lama sama aja muncul notif  koneksi terputus. Solusinya gmn dong?	1	Negative
2629	gak bisa buat iphone 4s?	"koneksi internet anda terputus. silahkan ulangi sekali lagi..sudah ratusan x masukin nomor ATM-send sms-ujung2 nya tetep ajah koneksi internet anda terputus terus..
atau karena providernya harus provider tertentu??"	1	Negative
2630	Andre	Mau registrasi koq dibilang koneksi internet putus melulu…. :(	1	Negative
2631	Koneksi putus saat pendaftaran.	kenapa koneksi putus kalo baru masukin No ATM deh, gimana mau m-banking bro	1	Negative
2632	Bagus	Thanks BCA buat aplikasi nya di iPhone! Udah bagus sih ! Cuman ya lebih di bagusin aja aplikasi perbankan BCA nya ini /  upgrade buat fitur2 tambahan yg laen nya	4	Positive
2633	Great Apps	Sangat membantu sekali, trims BCA	4	Positive
2635	Gr8	Berjalan lancar. Ios 6 iphone 5 ??	5	Positive
2636	Ios 6 eror	Untuk di ios 6 sepertinya nda bisa dipakai yah?	1	Negative
2638	Belum bisa aktifasi	Sampai sekarang saya masih belum bisa aktifasi di iphone 5 ios 6.1.2 tolong dibantu	2	Neutral
2639	Good Job	Semua berjalan lancar seperti yang di inginkan. Keep up the good work	5	Positive
2640	Ios 6 error aktivasi	Aplikasi ini berjalan normal di ios 5 tetapi setelah update ke ios 6 aplikasi ini tidak berjalan normal, proses aktivasinya tidak berjalan normal.	1	Positive
2641	mantaap bca	appnya lancar jaya dan kencang	5	Positive
2642	Good job BCA!	Terima kasih sudah membuat aplikasi ini berjalan dengan sangat baik. Mudah2an kedepannya makin banyak review baik seperti dari saya.	5	Positive
2643	Poor, very.	Kepada pihak developer, mohon agar aplikasi ini di rombak kembali agar dapat berfungsi dengan baik dan bermanfaat bagi masyarakat. Terima kasih.	1	Positive
2644	???	"Dikira ud terintegrated semua nya. Gk tau nya cuma hyperlink aja. Di klik lari ke browser. Useless pieces of junk apps :thumbsdown: 
Buat apa iklan gede2an klo app nya cuma kyk gini??"	1	Negative
2645	Aplikasi cacat!!!	"Beginilah kalau kerja enggak ada kesungguhan hati dan hanya buat gaya2an!
Pulsa habis terus transaksi gagal total!
Mendingan dulu diurus orang turunan cina, beres semua!"	1	Negative
2646	Ndak berguna	"Hadeeh..
Capek capek donlot ternyata lari nya ke safari juga.
Ngabisin bandwith doank!!
Aplikasi cacad"	1	Negative
2647	Useless	This app is rubbish! Always failed to connect to network during the initial verification and the KlikBCA service is just a link to Safari browser. Practically useless.	1	Negative
2648	Perlu di update !!	SMS nya (yang di Inbox) ga bisa dicopy, di iPhone 5 iOS 6.0.2	3	Negative
2649	No good is bad	Apa-apn nih aplikasi CACAD!!! Kl masih setengah2 jng bikin aplikasi	1	Negative
2650	Gak bisa daftar	"Mau daftar kok internet putus mulu
Payah nech."	1	Negative
2651	Aplikasi perbankan terburuk!!	"Apa-an nih.. Aktifasi luama sekali
Ulang suruh isi no atm lagi bolak balik 5x pulsa terkuras gagal mulu!!!!
Udah gitu internet bangkongnya cuman launcher gak ada bedanya sama bookmark!!! Kalau belim siap gini mending jangan di launch dulu dehh!! KECEWA!!!!"	1	Negative
2653	Klikbca	Maunya kalo nasabah pke klikbca lgsg dari aplikasinya jgn ditransfer lg ke safari utk buka. Sama aja bohong kalo gitu. Mending di bookmark aja klikbca beres tinggal buka kapanpun mau	3	Negative
2654	Game	Gamenya bagus dan sangat menantang	5	Positive
2655	remove ads	dev please remove adsnya sering kepencet rusuh	4	Positive
2656	My Favorite game all the time :)	"FB Martha Dewix
suka banget ma game ini karena melatih otak dan menantang :)"	5	Positive
2658	spectacular	gokil bangetz ne game.., bener2 ne otak dibuat mikir buat nebak jawabannya.. asli seru, HARUS DOWNLOAD, recommended buangetzzzzz.... haha..	5	Positive
2659	Fin	"&#34;Wajah kusam polisi sirik berdarah ditabrak tukang becak amatir&#34; next plis!!"	5	Negative
2660	SIPPPP!!!!!	aplikasi jancok ya ini dah, bikin gk berhenti mainnya. mantaplah!!!!	5	Positive
2661	Lama di tunggu	"Akhirnya muncul juga di iOS, game kayak gini nih yang bikin nalar &amp; logika kita jalan. Good job gan. Makasih yahh...."	5	Positive
2662	Untuk Indonesia	Mantap	5	Positive
2663	Welldone :)	menarik game nya , lumayan buat penghilang bete kalo lagi nunggu / jenuh , maju terus developer tanah air	5	Positive
2664	Mesti rajin di update	Ada beberapa yang masi celah kosong. Mesti rajin update patch.	1	Neutral
2668	perkaya majalah	tambahin donk majalah berwawasan petani sperti TRUBUS, dll	5	Neutral
2669	Seharusnya jadi sangat bagus	Akan jadi bagus dan pantas mendapat 5 bintang jika tidak force quit atau quit sendiri. Cara membeli buku/majalah sudah bagus, tidak seperti Scoop yang harus jadi member dulu, tapi ketika daftar error. Hanya saja sayangnya sering quit sendiri di iPad 1. Baru tengah2 membaca, tiba2 quit. Sekarang sama sekali tidak bisa dibuka aplikasinya di iPad1, ketika muncul logo wayang force, langsung force quit. Mungkin ada baiknya dijelaskan di awal bahwa iPad1 sudah tidak bisa disupport aplikasi ini, sehingga pelanggan tidak harus kehilangan uang, sudah membayar majalah tapi tidak bisa membacanya. Saat ini saya terpaksa membeli majalah fisik karena majalah2 yang sudah saya beli di wayang force tidak bisa lagi dibaca karena aplikasinya forced quit.	3	Negative
2671	Bagus tapi..	"Tolong beri catatan sudah terbeli apabila kita sudah beli app d 1 iDevices dan kita hendak download d iDevices lainnya,
Buat animasi baru dong utk perpindahan halaman"	3	Negative
2673	3 stars	masih banyak perbaikan, suka crush. dan buku + majalah masih perlu ditambah	3	Negative
2675	Asik	Gw demen in aps,,, makasih sm yg bikin u my hero my friend...	5	Positive
2676	cukup tapi kurang	layout cukup bagus, koleksi banyak. cuma kenyamanan membaca kurang nih. blur jika perpindahan per-halaman. dan tidak bisa membaca dalam mode wide screen.	2	Negative
2677	Komplitttt	"Paperless &amp; go green pastinya"	5	Positive
2678	top	"update trs ya biar bnyk pilihan ;)"	5	Neutral
2679	Top app	Aplikasi bagus untuk majalah,buku yg original bikinan indonesia.	4	Positive
2680	Mantappp	Bagus!	5	Positive
2681	Quite Nice	Sometimes it crash and force close..	3	Negative
2682	Review	Keren banget, lebih keren kalo koleksi majalahnya ditambah	5	Positive
2684	Keren	Ini baru aplikasi ebook yg plg bagus buat org indo	5	Positive
2686	Bucek	Bagus kok	4	Positive
2688	keeerreeeeenn abizzzz ....	"keren abiz neh software thank&#39;s banget yaa wayang force udh ngilangin BT gw hehehe..."	5	Positive
2689	Bored killer	Mengisi waktu luang dengan membaca..why not?	5	Positive
2691	Senang ketemu cersil	"Senang sih, lumayan lah....tapi buat majalah kadang mahal juga ya.
Buat pelipur rindu...tho Aku beli juga..hahaha"	4	Positive
2694	Apik	Puas pake app ini	5	Positive
2695	Cakep	Koleksinya lengkap. Tidak perlu capek2 ke toko buku. Beli online saja dijamin lengkap	4	Positive
2696	Wayang force	One of the best online mag. Easy to use and very helpful. Salut to wayang force.	3	Positive
2698	retina display	aplikasi yang bagus sekali. obat kangen untuk baca koran dan majalah indonesia. sayang, belum dilengkapi retina display untuk ipad terbaru.	4	Positive
2699	Siiip	Bagus aplikasinya...	5	Positive
2700	Great Apps	"Luar biasa aplikasi ini, koran gratis, majalah lama gratis, update cepat, harga kompetitif !
Kekurangannya 1 : kurang banyak untuk segmen majalah tertentu"	4	Positive
2701	Good	Five star for u,,,but have to be more good next time	5	Positive
2702	Sering ngehang	Sering ngehang	3	Negative
2703	Applikasi lokal yang bagus...	"Fitur-fitur yang mudah digunakan, UI yang menarik. 
Free Neutral Newspaper. (Ide brilian dengan tidak membawa media yang condong ke salah satu parpol.)
Mempublikasikan karya2 anak bangsa. (Ada komik pendek gratis buatan komikus indonesia)
Menurut gw, ini salah satu app reader lokal yang lebih baik daripada yang lain.

Tapi gw kasi 4 bintang aja, 1 bintangnya lagi bisa berkembang...

Saran...
- Pembagian kategori diperbaiki. Biar gak terlalu banyak...

Saya turunin jadi bintang 3. Udah seminggu lebih koran sindo tidak di update...
Udah coba install ulang app. Tapi masih gak ada update..."	3	Positive
2708	Great apps!	"Bagus! Sangat bagus untuk teman baca, tapi ada beberapa masukan lagi..
Untuk beberapa waktu lalu, kita harus download ulang, sehingga tidak praktis terutama untuk yang koneksi nya kurang cepat.
Saya harus men-download ulang banyak majalah dan ini benar-benar sangat membosankan menunggu lagi untuk waktu yang lama. Tentang sorting majalah, saya berharap bisa mencari khusus majalah free saja dan belom ada untuk sorting menurut harga.
Loading majalah di library termasuk agak lama, saya punya 15 halaman rak dan tiap saya menggeser 1 halaman, tanda di bawah tidak ikut bergeser, mungkin ini bug atau apa, entahlah. Saya berharap kalian bisa memperbaikinya."	4	Positive
2709	Slow download	"Hal yang baik :
1. Ide pembuatan aplikasi bagus
2. Content yang cukup
3. Surat kabar gratis

Kekurangan :
1. Download yang lama
2. Download menjadi lebih lama ketika membuka aplikasi yang lain dalam waktu yang bersamaan
3. surat kabar hanya satu tanpa option
4.surat kabar yang menonjolkan tokoh tertentu untuk kepentingan publikasi
5. Katalog untuk buku sangat terbatas"	3	Positive
2710	(?? ??)	I like this app	5	Positive
2711	wayang force	excelent app	5	Positive
2712	Great	Great!	5	Positive
2713	Amazing	Amazing ...	5	Positive
2714	download ulang semua isi library..	tampilan baru lumayan tapi isi library lama tidak terbaca. Jadi harus download ulang semua, memang tidak bayar lagi sih tapiii kalo ada puluhan yg mesti di download ulang ya buang2 waktu lah..tolong di perhatikan lagi kalo bikin update tu yg simple buat user..kan kita beli juga ga cuman download yg gratisan doang.	2	Negative
2715	Server Error	Uda di click purchase magazine pake apps ini di iPad gw, trus waktu ngeload bilangnya Server Error mulu, kirain mungkin operatornya GSM nya yg lagi error, keesokan nya coba lagi eh sama juga, dah ganti ke Wifi, eh sama juga, hari ketika coba lagi, eh sama lagi...akhirnya gw delete, cape deh...tolong donk diperbaiki, Apps yg secara teori fungsi bagus banget, tapi prakteknya mengecewakan.	1	Negative
2716	Just ok	"Cm ok gw blg, krn ngeloadnya cukup lama dr page ke page yg lain, dan namanya knp hrs wayang force? Apa tidak ada nama yg lebih menarik.

Layout cukup ok lah cm klo bs di tambahin lg majalah2nya krn yg skr hanya sedikit sekali"	3	Negative
2717	Awesome	This app is really awesome	5	Positive
2718	Best movie app	Cepat dan gampang dipakai	5	Positive
2720	Cukup Puas	"Untuk hari pertama saya memasang aplikasi ini, saya lantas merasa puas. User Interface yang seperti kebanyakan aplikasi pencari informasi tentang Film lain, memudahkan penggunaan. Desain yang &#34;bersih&#34; dan &#34;elegant&#34;.
Mudah2n &#34;Mata2&#34; dapat terus berkembang, hingga bisa menerapkan sistem beli tiket online."	3	Positive
2721	5 jempol	mantap dah update-an nya????	5	Positive
2722	KEREN!!!!	GUNA BANGET BUAT LIAT JADWAL BIOSKOP, TNYT MOVREAK YG BAYAR AJA MSH KALAH KEREN SAMA APPS MATA2.. KERENN!!!!!	5	Positive
2723	Ga bisa beli tiket online	Payah bgt cuma bs liat jadwal. Tp ga bisa beli tiket online.	1	Negative
2724	Download ittt!!	"This is actually a really good app! I&#39;m quite surprised that no reviews have been made for this app. Everything works fine and up to date.. Shows the movie synopsis and at the bottom where it is playing at your current city! Awesome. Download!"	5	Positive
2725	Cool app	Mantap neh app biar tau apa aja yg tayang film nya	5	Positive
2726	Useful	"Very nice app
Tob bangget!"	5	Positive
2727	Best movie app	Cepat dan gampang dipakai	5	Positive
2729	Cukup Puas	"Untuk hari pertama saya memasang aplikasi ini, saya lantas merasa puas. User Interface yang seperti kebanyakan aplikasi pencari informasi tentang Film lain, memudahkan penggunaan. Desain yang &#34;bersih&#34; dan &#34;elegant&#34;.
Mudah2n &#34;Mata2&#34; dapat terus berkembang, hingga bisa menerapkan sistem beli tiket online."	3	Positive
2730	5 jempol	mantap dah update-an nya????	5	Positive
2731	KEREN!!!!	GUNA BANGET BUAT LIAT JADWAL BIOSKOP, TNYT MOVREAK YG BAYAR AJA MSH KALAH KEREN SAMA APPS MATA2.. KERENN!!!!!	5	Positive
2732	Ga bisa beli tiket online	Payah bgt cuma bs liat jadwal. Tp ga bisa beli tiket online.	1	Negative
2734	Cool app	Mantap neh app biar tau apa aja yg tayang film nya	5	Positive
2735	Useful	"Very nice app
Tob bangget!"	5	Positive
2738	Worse	"Worse, always ask id/pass each open the apps.

No new feature, just rebranding to new name, not worth to update IMHO"	1	Negative
